property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
has eight legs,an octopus,'',Does an octopus have eight legs?,Yes,random,2,-3.545792579650879,-8.686980247497559,-4.138985091696183,-8.093787735452254,0.5931925120453041,Yes,True
has eight tentacles,an octopus,'',Does an octopus have eight tentacles?,Yes,random,2,-4.123400688171387,-7.968103408813477,-4.716593200216691,-7.3749108967681725,0.5931925120453041,Yes,True
has eyelids,a turkey,'',Does a turkey have eyelids?,No,random,2,-3.4001338481903076,-5.651771545410156,-3.9933263602356117,-5.058579033364852,0.5931925120453041,Yes,False
has feet,an arm,'',Does an arm have feet?,No,random,2,-8.054893493652344,-4.653696060180664,-8.648086005697648,-4.06050354813536,0.5931925120453041,No,True
has fibrous skin,peach,'',Does peach have fibrous skin?,Yes,random,2,-5.6975626945495605,-6.137529373168945,-6.290755206594865,-5.544336861123641,0.5931925120453041,No,False
has fingerholes,scissors,'',Does scissors have fingerholes?,Yes,random,2,-5.395540237426758,-4.864618301391602,-5.988732749472062,-4.2714257893462975,0.5931925120453041,No,False
has fingerholes,a bicycle,'',Does a bicycle have fingerholes?,No,random,2,-5.650503158569336,-4.685024261474609,-6.24369567061464,-4.091831749429305,0.5931925120453041,No,True
has fins,an eel,'',Does an eel have fins?,Yes,random,2,-3.9654715061187744,-9.310173988342285,-4.5586640181640785,-8.716981476296981,0.5931925120453041,Yes,True
has flaky skin,a speedboat,'',Does a speedboat have flaky skin?,No,random,2,-6.8376336097717285,-3.4350242614746094,-7.430826121817033,-2.8418317494293053,0.5931925120453041,No,True
has flavor,cider,'',Does cider have flavor?,Yes,random,2,-3.7413854598999023,-7.399740695953369,-4.334577971945206,-6.806548183908065,0.5931925120453041,Yes,True
has flavor,a coffee maker,'',Does a coffee maker have flavor?,No,random,2,-4.5279717445373535,-3.2945852279663086,-5.121164256582658,-2.7013927159210045,0.5931925120453041,No,True
has folded skin,a jug,'',Does a jug have folded skin?,No,random,2,-5.748188018798828,-6.123588562011719,-6.341380530844132,-5.530396049966415,0.5931925120453041,No,True
has footboard,a frog,'',Does a frog have footboard?,No,random,2,-4.025850296020508,-6.310024261474609,-4.619042808065812,-5.716831749429305,0.5931925120453041,Yes,False
has footrests,a wheelchair,'',Does a wheelchair have footrests?,Yes,random,2,-6.397054195404053,-7.26133394241333,-6.990246707449357,-6.668141430368026,0.5931925120453041,No,False
has four wings,a dresser,'',Does a dresser have four wings?,No,random,2,-5.310571193695068,-3.9677491188049316,-5.9037637057403725,-3.3745566067596275,0.5931925120453041,No,True
has friendly bacteria,a fork,'',Does a fork have friendly bacteria?,No,random,2,-7.591196060180664,-10.561088562011719,-8.184388572225968,-9.967896049966415,0.5931925120453041,Yes,False
has frilly petals,a daisy,'',Does a daisy have frilly petals?,Yes,random,2,-4.713350296020508,-6.8065714836120605,-5.306542808065812,-6.2133789715667564,0.5931925120453041,Yes,True
has frilly petals,a drum,'',Does a drum have frilly petals?,No,random,2,-7.12037992477417,-1.9435969591140747,-7.713572436819474,-1.3504044470687706,0.5931925120453041,No,True
has fur,whiskey,'',Does whiskey have fur?,No,random,2,-5.093360900878906,-3.1851043701171875,-5.68655341292421,-2.5919118580718834,0.5931925120453041,No,True
has furry skin,a nectarine,'',Does a nectarine have furry skin?,Yes,random,2,-8.045440673828125,-3.1663906574249268,-8.638633185873429,-2.5731981453796227,0.5931925120453041,No,False
has gears,a car,'',Does a car have gears?,Yes,random,2,-6.6527605056762695,-12.311254501342773,-7.245953017721574,-11.71806198929747,0.5931925120453041,Yes,True
has gems,a shawl,'',Does a shawl have gems?,No,random,2,-5.966350555419922,-5.028356075286865,-6.559543067465226,-4.435163563241561,0.5931925120453041,No,True
has geometric patterns,a football,'',Does a football have geometric patterns?,Yes,random,2,-6.15536642074585,-10.436833381652832,-6.748558932791154,-9.843640869607528,0.5931925120453041,Yes,True
has giant axons,a squid,'',Does a squid have giant axons?,Yes,random,2,-5.683421611785889,-8.435797691345215,-6.276614123831193,-7.842605179299911,0.5931925120453041,Yes,True
has giant axons,a date,'',Does a date have giant axons?,No,random,2,-7.248071193695068,-7.186588764190674,-7.8412637057403725,-6.59339625214537,0.5931925120453041,No,True
has gills,blueberry,'',Does blueberry have gills?,No,random,2,-5.1744160652160645,-3.7966227531433105,-5.7676085772613686,-3.2034302410980064,0.5931925120453041,No,True
has green flesh,a peacock,'',Does a peacock have green flesh?,No,random,2,-4.526771545410156,-2.9819376468658447,-5.11996405745546,-2.3887451348205406,0.5931925120453041,No,True
has grip tape,a skateboard,'',Does a skateboard have grip tape?,Yes,random,2,-5.645540237426758,-8.30145263671875,-6.238732749472062,-7.708260124673446,0.5931925120453041,Yes,True
has grip tape,a sheep,'',Does a sheep have grip tape?,No,random,2,-5.933899879455566,-4.8404717445373535,-6.5270923915008705,-4.247279232492049,0.5931925120453041,No,True
has grips,a can opener,'',Does a can opener have grips?,Yes,random,2,-6.435797691345215,-7.248900890350342,-7.028990203390519,-6.655708378305038,0.5931925120453041,No,False
has grooves,a nail,'',Does a nail have grooves?,Yes,random,2,-6.216880798339844,-9.18599796295166,-6.810073310385148,-8.592805450906356,0.5931925120453041,Yes,True
has grooves,a sweater,'',Does a sweater have grooves?,No,random,2,-7.367393970489502,-8.37092113494873,-7.960586482534806,-7.777728622903426,0.5931925120453041,No,True
has hairy legs,a tarantula,'',Does a tarantula have hairy legs?,Yes,random,2,-4.529380798339844,-8.248297691345215,-5.122573310385148,-7.655105179299911,0.5931925120453041,Yes,True
has handlebars,a bicycle,'',Does a bicycle have handlebars?,Yes,random,2,-4.655517578125,-9.124568939208984,-5.248710090170304,-8.53137642716368,0.5931925120453041,Yes,True
has handlebars,cheese,'',Does cheese have handlebars?,No,random,2,-3.9288854598999023,-2.009216070175171,-4.522077971945206,-1.4160235581298668,0.5931925120453041,No,True
has hands,an onion,'',Does an onion have hands?,No,random,2,-5.435024261474609,-3.357985496520996,-6.0282167735199135,-2.764792984475692,0.5931925120453041,No,True
has hard and tough skin,potato,'',Does potato have hard and tough skin?,No,random,2,-4.15952730178833,-1.7855271100997925,-4.752719813833634,-1.1923345980544884,0.5931925120453041,No,True
has heating plates,a kettle,'',Does a kettle have heating plates?,Yes,random,2,-7.274740695953369,-5.368690013885498,-7.867933207998673,-4.775497501840194,0.5931925120453041,No,False
has heating plates,a bomb,'',Does a bomb have heating plates?,No,random,2,-6.955845832824707,-4.495921611785889,-7.549038344870011,-3.9027290997405846,0.5931925120453041,No,True
has helicopter seeds,a wetsuit,'',Does a wetsuit have helicopter seeds?,No,random,2,-7.959863185882568,-4.403356075286865,-8.553055697927872,-3.810163563241561,0.5931925120453041,No,True
has high amounts of calories,a cello,'',Does a cello have high amounts of calories?,No,random,2,-7.150503158569336,-4.434117794036865,-7.74369567061464,-3.840925281991561,0.5931925120453041,No,True
has holes,a spirit level,'',Does a spirit level have holes?,No,random,2,-5.367393970489502,-7.778850555419922,-5.960586482534806,-7.185658043374618,0.5931925120453041,Yes,False
has horns,a goat,'',Does a goat have horns?,Yes,random,2,-4.467970371246338,-8.74951171875,-5.061162883291642,-8.156319206704696,0.5931925120453041,Yes,True
has humps,a camel,'',Does a camel have humps?,Yes,random,2,-4.686744213104248,-11.811833381652832,-5.279936725149552,-11.218640869607528,0.5931925120453041,Yes,True
has humps,a flounder,'',Does a flounder have humps?,No,random,2,-6.4947662353515625,-9.122673988342285,-7.087958747396867,-8.529481476296981,0.5931925120453041,Yes,False
has information,a lily,'',Does a lily have information?,No,random,2,-6.403850555419922,-7.655309677124023,-6.997043067465226,-7.062117165078719,0.5931925120453041,Yes,False
has ivory tusks,a hatchet,'',Does a hatchet have ivory tusks?,No,random,2,-8.855690956115723,-3.5521180629730225,-9.448883468161027,-2.9589255509277184,0.5931925120453041,No,True
has joints,a nectarine,'',Does a nectarine have joints?,No,random,2,-6.959863185882568,-7.211822032928467,-7.5530556979278725,-6.618629520883163,0.5931925120453041,No,True
has knobs,a cupboard,'',Does a cupboard have knobs?,Yes,random,2,-5.310571193695068,-8.560571670532227,-5.9037637057403725,-7.9673791584869225,0.5931925120453041,Yes,True
has knuckles,a puppet,'',Does a puppet have knuckles?,No,random,2,-6.684695243835449,-8.061088562011719,-7.277887755880753,-7.467896049966415,0.5931925120453041,Yes,False
has laces,a rollerskate,'',Does a rollerskate have laces?,Yes,random,2,-5.061088562011719,-5.561529636383057,-5.654281074057023,-4.9683371243377525,0.5931925120453041,No,False
has large horns,an ox,'',Does an ox have large horns?,Yes,random,2,-5.024740695953369,-6.933899879455566,-5.617933207998673,-6.340707367410262,0.5931925120453041,Yes,True
has large muscles,a camel,'',Does a camel have large muscles?,Yes,random,2,-5.2777605056762695,-9.623071670532227,-5.870953017721574,-9.029879158486922,0.5931925120453041,Yes,True
has large teeth,a lion,'',Does a lion have large teeth?,Yes,random,2,-5.403356075286865,-10.560688018798828,-5.996548587332169,-9.967495506753524,0.5931925120453041,Yes,True
has layers,a marble,'',Does a marble have layers?,No,random,2,-7.057582378387451,-8.49616813659668,-7.650774890432755,-7.902975624551376,0.5931925120453041,Yes,False
has leather straps,a rifle,'',Does a rifle have leather straps?,No,random,2,-5.7479472160339355,-6.342684268951416,-6.34113972807924,-5.749491756906112,0.5931925120453041,No,True
has leathery skin,a nectarine,'',Does a nectarine have leathery skin?,No,random,2,-8.803885459899902,-6.341031551361084,-9.397077971945206,-5.74783903931578,0.5931925120453041,No,True
has lights,a motorcycle,'',Does a motorcycle have lights?,Yes,random,2,-4.778356075286865,-9.62349796295166,-5.371548587332169,-9.030305450906356,0.5931925120453041,Yes,True
has little flowers,a jar,'',Does a jar have little flowers?,No,random,2,-5.841031551361084,-6.402296543121338,-6.434224063406388,-5.809104031076034,0.5931925120453041,No,True
has long antenna,a lobster,'',Does a lobster have long antenna?,Yes,random,2,-5.529131889343262,-8.436588287353516,-6.122324401388566,-7.8433957753082115,0.5931925120453041,Yes,True
has long eyelashes,a hippo,'',Does a hippo have long eyelashes?,Yes,random,2,-3.779132127761841,-7.62116813659668,-4.372324639807145,-7.027975624551376,0.5931925120453041,Yes,True
has long eyelashes,tights,'',Does tights have long eyelashes?,No,random,2,-3.8710145950317383,-2.0732080936431885,-4.464207107077042,-1.4800155815978844,0.5931925120453041,No,True
has long feathers,a peacock,'',Does a peacock have long feathers?,Yes,random,2,-5.529793739318848,-10.749088287353516,-6.122986251364152,-10.155895775308212,0.5931925120453041,Yes,True
has long feathers,a date,'',Does a date have long feathers?,No,random,2,-6.525503158569336,-5.5279717445373535,-7.11869567061464,-4.934779232492049,0.5931925120453041,No,True
has long hair,a pony,'',Does a pony have long hair?,Yes,random,2,-5.3850626945495605,-7.110836505889893,-5.978255206594865,-6.5176439938445885,0.5931925120453041,Yes,True
has long seats,a limousine,'',Does a limousine have long seats?,Yes,random,2,-5.713003158569336,-8.31002426147461,-6.30619567061464,-7.716831749429305,0.5931925120453041,Yes,True
has long seats,a ladle,'',Does a ladle have long seats?,No,random,2,-6.802743911743164,-3.6053595542907715,-7.395936423788468,-3.0121670422454674,0.5931925120453041,No,True
has low alcohol content,cider,'',Does cider have low alcohol content?,Yes,random,2,-5.022276401519775,-7.598560333251953,-5.6154689135650795,-7.005367821206649,0.5931925120453041,Yes,True
has many petals,an orchid,'',Does an orchid have many petals?,Yes,random,2,-7.048336505889893,-6.739618301391602,-7.641529017935197,-6.1464257893462975,0.5931925120453041,No,False
has many pipes,a satchel,'',Does a satchel have many pipes?,No,random,2,-6.776771545410156,-5.061400890350342,-7.36996405745546,-4.468208378305038,0.5931925120453041,No,True
has medicinal properties,a dice,'',Does a dice have medicinal properties?,No,random,2,-6.117853164672852,-5.3404717445373535,-6.711045676718156,-4.747279232492049,0.5931925120453041,No,True
has metal bands,a barrel,'',Does a barrel have metal bands?,Yes,random,2,-4.405419826507568,-8.249195098876953,-4.9986123385528725,-7.656002586831649,0.5931925120453041,Yes,True
has moist skin,a snail,'',Does a snail have moist skin?,Yes,random,2,-4.092100143432617,-7.623754501342773,-4.685292655477921,-7.030561989297469,0.5931925120453041,Yes,True
has multiple parts,a boat,'',Does a boat have multiple parts?,No,random,2,-4.061254501342773,-9.436980247497559,-4.6544470133880775,-8.843787735452254,0.5931925120453041,Yes,False
has nails,a finger,'',Does a finger have nails?,Yes,random,2,-5.061588764190674,-8.124088287353516,-5.654781276235978,-7.5308957753082115,0.5931925120453041,Yes,True
has numbers from one to 12,a trumpet,'',Does a trumpet have numbers from one to 12?,No,random,2,-5.99701452255249,-6.092970371246338,-6.590207034597794,-5.499777859201034,0.5931925120453041,No,True
has oars,a canoe,'',Does a canoe have oars?,Yes,random,2,-5.373497486114502,-7.718017578125,-5.966689998159806,-7.124825066079696,0.5931925120453041,Yes,True
has oars,a taxi,'',Does a taxi have oars?,No,random,2,-6.835903167724609,-6.247195243835449,-7.4290956797699135,-5.654002731790145,0.5931925120453041,No,True
has one foot,a snail,'',Does a snail have one foot?,Yes,random,2,-4.0904717445373535,-5.966350555419922,-4.683664256582658,-5.373158043374618,0.5931925120453041,Yes,True
has one surface,a ball,'',Does a ball have one surface?,Yes,random,2,-6.119429588317871,-6.060900688171387,-6.712622100363175,-5.467708176126083,0.5931925120453041,No,False
has paper,a typewriter,'',Does a typewriter have paper?,Yes,random,2,-6.092919826507568,-6.218332767486572,-6.6861123385528725,-5.625140255441268,0.5931925120453041,No,False
has patches on its body,a pajama,'',Does a pajama have patches on its body?,No,random,2,-4.870659351348877,-6.5598649978637695,-5.463851863394181,-5.966672485818465,0.5931925120453041,Yes,False
has paws,a spirit level,'',Does a spirit level have paws?,No,random,2,-6.12201452255249,-4.374244213104248,-6.715207034597794,-3.781051701058944,0.5931925120453041,No,True
has pedals,a harp,'',Does a harp have pedals?,Yes,random,2,-7.455845832824707,-9.68342113494873,-8.049038344870011,-9.090228622903426,0.5931925120453041,Yes,True
has pentagons,a football,'',Does a football have pentagons?,Yes,random,2,-6.15504264831543,-8.249143600463867,-6.748235160360734,-7.655951088418563,0.5931925120453041,Yes,True
has pigments,an eye,'',Does an eye have pigments?,Yes,random,2,-5.991385459899902,-10.619766235351562,-6.584577971945206,-10.026573723306258,0.5931925120453041,Yes,True
has pigments,pear,'',Does pear have pigments?,No,random,2,-5.7767229080200195,-10.044349670410156,-6.369915420065324,-9.451157158364852,0.5931925120453041,Yes,False
has pincers,a duck,'',Does a duck have pincers?,No,random,2,-5.68366813659668,-4.872524261474609,-6.276860648641984,-4.279331749429305,0.5931925120453041,No,True
has pink flesh,a strainer,'',Does a strainer have pink flesh?,No,random,2,-3.338676929473877,-3.6211681365966797,-3.931869441519181,-3.0279756245513756,0.5931925120453041,No,True
has pleats,a clamp,'',Does a clamp have pleats?,No,random,2,-8.868690490722656,-9.746617317199707,-9.46188300276796,-9.153424805154403,0.5931925120453041,No,True
has pockets,a satchel,'',Does a satchel have pockets?,Yes,random,2,-8.420440673828125,-7.840035915374756,-9.013633185873429,-7.246843403329452,0.5931925120453041,No,False
