property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
has leathery skin,a nectarine,'',Does a nectarine have leathery skin?,No,random,20.0,3,-9.995379447937012,-7.7182464599609375,-2.799726152548655,1.534209825397868,-7.1956532953883565,-9.252456285358805,No,True,False,True
has lights,a motorcycle,'',Does a motorcycle have lights?,Yes,random,20.0,3,-8.40774917602539,-15.310173988342285,-1.212095880637034,-6.05771770298348,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has little flowers,a jar,'',Does a jar have little flowers?,No,random,20.0,3,-6.493284702301025,-11.87219524383545,0.7023685930873311,-2.6197389584766437,-7.1956532953883565,-9.252456285358805,Yes,False,True,False
has long antenna,a lobster,'',Does a lobster have long antenna?,Yes,random,20.0,1,-5.150850296020508,-12.749195098876953,2.0319399993777987,-3.409964791286205,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has long eyelashes,a hippo,'',Does a hippo have long eyelashes?,Yes,random,20.0,4,-5.522363185882568,-4.779380798339844,1.6922241795763728,4.5346997653067636,-7.214587365458941,-9.314080563646607,No,False,False,False
has long eyelashes,tights,'',Does tights have long eyelashes?,No,random,20.0,0,-10.36395263671875,-7.873588562011719,-3.1588292461819947,1.4807823728126959,-7.205123390536755,-9.354370934824415,No,True,False,True
has long feathers,a peacock,'',Does a peacock have long feathers?,Yes,random,20.0,1,-5.120921611785889,-13.310173988342285,2.061868683612418,-3.970943680751537,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has long feathers,a date,'',Does a date have long feathers?,No,random,20.0,0,-10.37382984161377,-7.624244213104248,-3.168706451077014,1.7301267217201666,-7.205123390536755,-9.354370934824415,No,True,False,True
has long hair,a pony,'',Does a pony have long hair?,Yes,random,20.0,0,-3.1841177940368652,-11.811088562011719,4.02100559649989,-2.456717627187304,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has long seats,a limousine,'',Does a limousine have long seats?,Yes,random,20.0,0,-6.997673988342285,-14.624796867370605,0.20744940219447017,-5.270425932546191,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has long seats,a ladle,'',Does a ladle have long seats?,No,random,20.0,4,-11.931190490722656,-10.748674392700195,-4.716603125263715,-1.434593829053588,-7.214587365458941,-9.314080563646607,No,True,False,True
has low alcohol content,cider,'',Does cider have low alcohol content?,Yes,random,20.0,2,-6.6822662353515625,-13.999195098876953,0.5495597312714731,-4.67209185392241,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has many petals,an orchid,'',Does an orchid have many petals?,Yes,random,20.0,0,-7.842293739318848,-9.874446868896484,-0.6371703487820923,-0.5200759340720698,-7.205123390536755,-9.354370934824415,Yes,True,False,False
has many pipes,a satchel,'',Does a satchel have many pipes?,No,random,20.0,4,-12.934514999389648,-11.749619483947754,-5.719927633930707,-2.4355389203011466,-7.214587365458941,-9.314080563646607,No,True,False,True
has medicinal properties,a dice,'',Does a dice have medicinal properties?,No,random,20.0,1,-9.242393493652344,-7.248588562011719,-2.0596031982540373,2.0906417455790294,-7.1827902953983065,-9.339230307590748,No,True,False,True
has metal bands,a barrel,'',Does a barrel have metal bands?,Yes,random,20.0,1,-6.392519474029541,-12.061088562011719,0.7902708213687655,-2.7218582544209706,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has moist skin,a snail,'',Does a snail have moist skin?,Yes,random,20.0,3,-6.780603408813477,-15.56246280670166,0.41504988657487996,-6.310006521342855,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has multiple parts,a boat,'',Does a boat have multiple parts?,No,random,20.0,2,-6.8690714836120605,-15.186643600463867,0.362754483010975,-5.859540355509324,-7.231825966623036,-9.327103244954543,Yes,False,True,False
has nails,a finger,'',Does a finger have nails?,Yes,random,20.0,4,-6.743284702301025,-14.99849796295166,0.4713026631579158,-5.684417399305053,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has numbers from one to 12,a trumpet,'',Does a trumpet have numbers from one to 12?,No,random,20.0,3,-9.052118301391602,-3.7181427478790283,-1.856465006003245,5.534313537479777,-7.1956532953883565,-9.252456285358805,No,True,False,True
has oars,a canoe,'',Does a canoe have oars?,Yes,random,20.0,4,-3.769123077392578,-10.248297691345215,3.445464288066363,-0.9342171276986075,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has oars,a taxi,'',Does a taxi have oars?,No,random,20.0,4,-10.918190956115723,-5.717615604400635,-3.7036035906567815,3.5964649592459725,-7.214587365458941,-9.314080563646607,No,True,False,True
has one foot,a snail,'',Does a snail have one foot?,Yes,random,20.0,1,-5.935173988342285,-4.187222003936768,1.2476163070560213,5.1520083036539805,-7.1827902953983065,-9.339230307590748,No,False,False,False
has one surface,a ball,'',Does a ball have one surface?,Yes,random,20.0,2,-5.837240695953369,-7.655470371246338,1.3945852706696664,1.6716328737082051,-7.231825966623036,-9.327103244954543,Yes,True,False,False
has paper,a typewriter,'',Does a typewriter have paper?,Yes,random,20.0,2,-8.80866813659668,-13.186530113220215,-1.5768421699736441,-3.859426868265672,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has patches on its body,a pajama,'',Does a pajama have patches on its body?,No,random,20.0,1,-6.305353164672852,-9.435446739196777,0.8774371307254549,-0.09621643160602922,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
has paws,a spirit level,'',Does a spirit level have paws?,No,random,20.0,1,-10.615243911743164,-7.155470371246338,-3.4324536163448576,2.1837599363444102,-7.1827902953983065,-9.339230307590748,No,True,False,True
has pedals,a harp,'',Does a harp have pedals?,Yes,random,20.0,4,-4.17574405670166,-2.3900632858276367,3.038843308757281,6.924017277818971,-7.214587365458941,-9.314080563646607,No,False,False,False
has pentagons,a football,'',Does a football have pentagons?,Yes,random,20.0,0,-2.587440252304077,-9.499088287353516,4.617683138232678,-0.144717352529101,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has pigments,an eye,'',Does an eye have pigments?,Yes,random,20.0,3,-5.482940196990967,-9.056190490722656,1.7127130983973897,0.19626579463614924,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has pigments,pear,'',Does pear have pigments?,No,random,20.0,2,-7.0565714836120605,-15.561088562011719,0.17525448301097502,-6.233985317057176,-7.231825966623036,-9.327103244954543,Yes,False,True,False
has pincers,a duck,'',Does a duck have pincers?,No,random,20.0,4,-7.338983535766602,-1.2105233669281006,-0.12439617030766037,8.103557196718507,-7.214587365458941,-9.314080563646607,No,True,False,True
has pink flesh,a strainer,'',Does a strainer have pink flesh?,No,random,20.0,4,-12.62219524383545,-9.374796867370605,-5.407607878376508,-0.060716303723998166,-7.214587365458941,-9.314080563646607,No,True,False,True
has pleats,a clamp,'',Does a clamp have pleats?,No,random,20.0,4,-11.496822357177734,-11.249619483947754,-4.282234991718793,-1.9355389203011466,-7.214587365458941,-9.314080563646607,No,True,False,True
has pockets,a satchel,'',Does a satchel have pockets?,Yes,random,20.0,0,-4.026483535766602,-11.123071670532227,3.1786398547701538,-1.768700735707812,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has pockets,spinach,'',Does spinach have pockets?,No,random,20.0,2,-9.248071670532227,-4.154964923858643,-2.016245703909191,5.1721383210959,-7.231825966623036,-9.327103244954543,No,True,False,True
has powdery texture,a helicopter,'',Does a helicopter have powdery texture?,No,random,20.0,1,-10.68258285522461,-8.686744689941406,-3.499792559826303,0.6524856176493419,-7.1827902953983065,-9.339230307590748,No,True,False,True
has propellers,a ship,'',Does a ship have propellers?,Yes,random,20.0,2,-5.005748748779297,-11.68486499786377,2.2260772178437387,-2.3577617529092265,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has protein,ham,'',Does ham have protein?,Yes,random,20.0,0,-5.997673988342285,-16.499374389648438,1.2074494021944702,-7.145003454824023,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has puppies,a bone,'',Does a bone have puppies?,No,random,20.0,3,-11.684514999389648,-4.2809038162231445,-4.488861704001292,4.971552469135661,-7.1956532953883565,-9.252456285358805,No,True,False,True
has racks,a chest of drawers,'',Does a chest of drawers have racks?,Yes,random,20.0,3,-9.742393493652344,-8.561530113220215,-2.5467401982639872,0.6909261721385906,-7.1956532953883565,-9.252456285358805,No,False,False,False
has radio stations,a raft,'',Does a raft have radio stations?,No,random,20.0,1,-9.27672290802002,-6.37037992477417,-2.093932612621713,2.968850382816578,-7.1827902953983065,-9.339230307590748,No,True,False,True
has red petals,a poppy,'',Does a poppy have red petals?,Yes,random,20.0,1,-5.24616813659668,-13.874446868896484,1.9366221588016268,-4.535216561305736,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has red pulp,a rattle,'',Does a rattle have red pulp?,No,random,20.0,0,-9.62219524383545,-9.687185287475586,-2.417071853298694,-0.3328143526511713,-7.205123390536755,-9.354370934824415,Yes,False,False,True
has residents,a houseboat,'',Does a houseboat have residents?,Yes,random,20.0,4,-9.248071670532227,-19.124446868896484,-2.0334843050732854,-9.810366305249877,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has residents,an apron,'',Does an apron have residents?,No,random,20.0,3,-13.804405212402344,-8.497815132141113,-6.608751917013987,0.7546411532176922,-7.1956532953883565,-9.252456285358805,No,True,False,True
has ridges,a chandelier,'',Does a chandelier have ridges?,No,random,20.0,0,-11.741385459899902,-12.810900688171387,-4.536262069363147,-3.456529753346972,-7.205123390536755,-9.354370934824415,Yes,False,False,True
has rings,a bullet,'',Does a bullet have rings?,No,random,20.0,3,-10.305353164672852,-6.936529636383057,-3.109699869284495,2.315926648975749,-7.1956532953883565,-9.252456285358805,No,True,False,True
has rods,an eye,'',Does an eye have rods?,Yes,random,20.0,2,-6.145540237426758,-10.247815132141113,1.0862857291962777,-0.9207118871865703,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has rods,a tuba,'',Does a tuba have rods?,No,random,20.0,4,-9.481849670410156,-8.873188018798828,-2.267262304951215,0.4408925448477792,-7.214587365458941,-9.314080563646607,No,True,False,True
has roots,an asparagus,'',Does an asparagus have roots?,Yes,random,20.0,0,-7.747524261474609,-12.561744689941406,-0.542400870937854,-3.2073737551169916,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has rotating blades,a dragonfly,'',Does a dragonfly have rotating blades?,No,random,20.0,2,-10.611688613891602,-5.935688018798828,-3.379862647268566,3.391415226155715,-7.231825966623036,-9.327103244954543,No,True,False,True
has rotating eyes,an iguana,'',Does an iguana have rotating eyes?,Yes,random,20.0,0,-4.931190013885498,-5.436695575714111,2.2739333766512573,3.9176753591103033,-7.205123390536755,-9.354370934824415,Yes,True,False,False
has rough skin,a crocodile,'',Does a crocodile have rough skin?,Yes,random,20.0,3,-4.435997486114502,-14.562095642089844,2.7596558092738546,-5.309639356731038,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has rounded ears,a leopard,'',Does a leopard have rounded ears?,Yes,random,20.0,2,-4.060997486114502,-12.87476921081543,3.1708284805085336,-3.5476659658608867,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has rounded ears,a leotard,'',Does a leotard have rounded ears?,No,random,20.0,2,-10.810446739196777,-7.3748087882995605,-3.578620772573742,1.9522944566549825,-7.231825966623036,-9.327103244954543,No,True,False,True
has ruffles,a bee,'',Does a bee have ruffles?,No,random,20.0,2,-9.37116813659668,-8.62451171875,-2.139342169973644,0.702591526204543,-7.231825966623036,-9.327103244954543,No,True,False,True
has scissors,a penknife,'',Does a penknife have scissors?,Yes,random,20.0,0,-7.496617794036865,-10.312143325805664,-0.2914944035001099,-0.9577723909812494,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has seams,ketchup,'',Does ketchup have seams?,No,random,20.0,3,-9.68258285522461,-7.937119960784912,-2.486929559836253,1.3153363245738934,-7.1956532953883565,-9.252456285358805,No,True,False,True
has seatbelts,a coach,'',Does a coach have seatbelts?,Yes,random,20.0,1,-5.726754665374756,-7.497524261474609,1.4560356300235506,1.8417060461161388,-7.1827902953983065,-9.339230307590748,Yes,True,False,False
has seeds,pear,'',Does pear have seeds?,Yes,random,20.0,1,-1.935024380683899,-11.124704360961914,5.247765914714408,-1.785474053371166,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has seeds,a shrimp,'',Does a shrimp have seeds?,No,random,20.0,4,-10.499373435974121,-5.06239128112793,-3.28478607051518,4.251689282518678,-7.214587365458941,-9.314080563646607,No,True,False,True
has sensitive bones,an ear,'',Does an ear have sensitive bones?,Yes,random,20.0,2,-6.7440714836120605,-7.686400890350342,0.487754483010975,1.6407023546042012,-7.231825966623036,-9.327103244954543,Yes,True,False,False
has several eyes,a hammer,'',Does a hammer have several eyes?,No,random,20.0,2,-11.560446739196777,-5.156075954437256,-4.328620772573742,4.171027290517287,-7.231825966623036,-9.327103244954543,No,True,False,True
has sharp claws,a bear,'',Does a bear have sharp claws?,No,random,20.0,4,-3.1815714836120605,-10.685900688171387,4.033015881846881,-1.3718201245247794,-7.214587365458941,-9.314080563646607,Yes,False,True,False
has sharp edges,a hummingbird,'',Does a hummingbird have sharp edges?,No,random,20.0,0,-9.622946739196777,-8.186980247497559,-2.417823348660022,1.167390687326856,-7.205123390536755,-9.354370934824415,No,True,False,True
has sharp spines,a porcupine,'',Does a porcupine have sharp spines?,Yes,random,20.0,2,-1.4437984228134155,-10.937041282653809,5.78802754380962,-1.6099380376992656,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has sharp talons,an eagle,'',Does an eagle have sharp talons?,Yes,random,20.0,0,-1.2005306482315063,-10.186833381652832,6.004592742305249,-0.8324624468284174,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has sharp teeth,a wren,'',Does a wren have sharp teeth?,No,random,20.0,1,-6.374088764190674,-8.624859809875488,0.8087015312076327,0.7143704977152598,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
has sheets,a bed,'',Does a bed have sheets?,Yes,random,20.0,4,-7.739618301391602,-10.746822357177734,-0.5250309359326604,-1.432741793531127,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has shelves,a dresser,'',Does a dresser have shelves?,Yes,random,20.0,2,-7.578205108642578,-8.620379447937012,-0.34637914201954256,0.7067237970175313,-7.231825966623036,-9.327103244954543,Yes,True,False,False
has short front limbs,a soup,'',Does a soup have short front limbs?,No,random,20.0,2,-8.93502426147461,-7.4059247970581055,-1.7031982948515738,1.9211784478964375,-7.231825966623036,-9.327103244954543,No,True,False,True
has silent flight,an owl,'',Does an owl have silent flight?,Yes,random,20.0,2,-3.129404306411743,-6.9979472160339355,4.102421660211292,2.3291560289206075,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has six strings,a guitar,'',Does a guitar have six strings?,Yes,random,20.0,3,-0.9099521636962891,-11.87349796295166,6.2857011316920675,-2.6210416775928547,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has sleeves,a bathtub,'',Does a bathtub have sleeves?,No,random,20.0,0,-12.241385459899902,-4.967381954193115,-5.036262069363147,4.386988980631299,-7.205123390536755,-9.354370934824415,No,True,False,True
has slimy skin,a minnow,'',Does a minnow have slimy skin?,Yes,random,20.0,0,-2.9839236736297607,-13.562445640563965,4.221199716906995,-4.20807470573955,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has slimy skin,rhubarb,'',Does rhubarb have slimy skin?,No,random,20.0,1,-10.310900688171387,-10.686911582946777,-3.1281103927730802,-1.3476812753560292,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
