property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
has eyelids,a turkey,'',Does a turkey have eyelids?,No,random,20.0,3,-1.639807939529419,-0.2671663463115692,-0.013899843137533896,0.11811653160867058,-1.625908096391885,-0.3852828779202398,No,True,False,True
has feet,an arm,'',Does an arm have feet?,No,random,20.0,2,-4.280419826507568,-0.02539348416030407,-2.6525457362333933,0.3645116373597245,-1.627874090274175,-0.3899051215200286,No,True,False,True
has fibrous skin,peach,'',Does peach have fibrous skin?,Yes,random,20.0,2,-1.6395083665847778,-0.266960084438324,-0.011634276310602765,0.12294503708170462,-1.627874090274175,-0.3899051215200286,No,False,False,False
has fingerholes,scissors,'',Does scissors have fingerholes?,Yes,random,20.0,0,-2.889575958251953,-0.0779564157128334,-1.2718273377223384,0.3106051352651169,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has fingerholes,a bicycle,'',Does a bicycle have fingerholes?,No,random,20.0,1,-2.952307939529419,-0.07816170156002045,-1.321922382481751,0.3063614735579384,-1.630385557047668,-0.38452317511795886,No,True,False,True
has fins,an eel,'',Does an eel have fins?,Yes,random,20.0,2,-2.030517578125,-0.1617024838924408,-0.40264348785082493,0.2282026376275878,-1.627874090274175,-0.3899051215200286,No,False,False,False
has flaky skin,a speedboat,'',Does a speedboat have flaky skin?,No,random,20.0,1,-3.499333143234253,-0.05894727632403374,-1.868947586186585,0.3255758987939251,-1.630385557047668,-0.38452317511795886,No,True,False,True
has flavor,cider,'',Does cider have flavor?,Yes,random,20.0,0,-1.2022552490234375,-0.4546663463115692,0.41549337150617727,-0.0661047953336189,-1.6177486205296148,-0.3885615509779503,No,False,True,True
has flavor,a coffee maker,'',Does a coffee maker have flavor?,No,random,20.0,3,-2.1710829734802246,-0.17145106196403503,-0.5451748770883396,0.21383181595620476,-1.625908096391885,-0.3852828779202398,No,True,False,True
has folded skin,a jug,'',Does a jug have folded skin?,No,random,20.0,2,-3.014904022216797,-0.07429751008749008,-1.3870299319426218,0.3156076114325385,-1.627874090274175,-0.3899051215200286,No,True,False,True
has footboard,a frog,'',Does a frog have footboard?,No,random,20.0,3,-2.4990296363830566,-0.1292913556098938,-0.8731215399911716,0.255991522310346,-1.625908096391885,-0.3852828779202398,No,True,False,True
has footrests,a wheelchair,'',Does a wheelchair have footrests?,Yes,random,20.0,4,-1.725869059562683,-0.22814364731311798,-0.09285114377382264,0.1543521741272083,-1.6330179157888605,-0.3824958214403263,No,False,False,False
has four wings,a dresser,'',Does a dresser have four wings?,No,random,20.0,2,-3.358795642852783,-0.05337851867079735,-1.7309215525786081,0.33652660284923125,-1.627874090274175,-0.3899051215200286,No,True,False,True
has friendly bacteria,a fork,'',Does a fork have friendly bacteria?,No,random,20.0,1,-2.077404022216797,-0.1959056407213211,-0.4470184651691289,0.18861753439663775,-1.630385557047668,-0.38452317511795886,No,True,False,True
has frilly petals,a daisy,'',Does a daisy have frilly petals?,Yes,random,20.0,4,-1.4289376735687256,-0.3062627911567688,0.20408024222013488,0.07623303028355749,-1.6330179157888605,-0.3824958214403263,No,False,True,True
has frilly petals,a drum,'',Does a drum have frilly petals?,No,random,20.0,1,-3.374244213104248,-0.05501826852560043,-1.74385865605658,0.3295049065923584,-1.630385557047668,-0.38452317511795886,No,True,False,True
has fur,whiskey,'',Does whiskey have fur?,No,random,20.0,4,-2.718061923980713,-0.10020323097705841,-1.0850440081918524,0.2822925904632679,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has furry skin,a nectarine,'',Does a nectarine have furry skin?,Yes,random,20.0,4,-2.155470371246338,-0.15100057423114777,-0.5224524554574774,0.23149524720917852,-1.6330179157888605,-0.3824958214403263,No,False,False,False
has gears,a car,'',Does a car have gears?,Yes,random,20.0,3,-0.9991437196731567,-0.49954164028167725,0.6267643767187283,-0.11425876236143745,-1.625908096391885,-0.3852828779202398,No,False,True,True
has gems,a shawl,'',Does a shawl have gems?,No,random,20.0,1,-2.8428096771240234,-0.08838164806365967,-1.2124241200763555,0.2961415270542992,-1.630385557047668,-0.38452317511795886,No,True,False,True
has geometric patterns,a football,'',Does a football have geometric patterns?,Yes,random,20.0,0,-1.725824236869812,-0.22512434422969818,-0.10807561634019724,0.16343720674825213,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has giant axons,a squid,'',Does a squid have giant axons?,Yes,random,20.0,1,-1.1712183952331543,-0.41961222887039185,0.45916716181451367,-0.035089053752432986,-1.630385557047668,-0.38452317511795886,No,False,True,True
has giant axons,a date,'',Does a date have giant axons?,No,random,20.0,1,-2.1869113445281982,-0.18028660118579865,-0.5565257874805303,0.20423657393216021,-1.630385557047668,-0.38452317511795886,No,True,False,True
has gills,blueberry,'',Does blueberry have gills?,No,random,20.0,2,-2.264575958251953,-0.14484797418117523,-0.6367018679777781,0.24505714733885336,-1.627874090274175,-0.3899051215200286,No,True,False,True
has green flesh,a peacock,'',Does a peacock have green flesh?,No,random,20.0,0,-2.952357530593872,-0.07872707396745682,-1.3346089100642573,0.3098344770104935,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has grip tape,a skateboard,'',Does a skateboard have grip tape?,Yes,random,20.0,2,-1.343017578125,-0.345333993434906,0.28485651214917507,0.04457112808512259,-1.627874090274175,-0.3899051215200286,No,False,True,True
has grip tape,a sheep,'',Does a sheep have grip tape?,No,random,20.0,1,-2.6087582111358643,-0.1168547198176384,-0.9783726540881963,0.26766845530032046,-1.630385557047668,-0.38452317511795886,No,True,False,True
has grips,a can opener,'',Does a can opener have grips?,Yes,random,20.0,0,-1.6320970058441162,-0.2554524838924408,-0.014348385314501444,0.1331090670855095,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has grooves,a nail,'',Does a nail have grooves?,Yes,random,20.0,0,-1.6241437196731567,-0.25149381160736084,-0.006395099143541971,0.13706773937058947,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has grooves,a sweater,'',Does a sweater have grooves?,No,random,20.0,3,-2.389857530593872,-0.14021405577659607,-0.763949434201987,0.24506882214364373,-1.625908096391885,-0.3852828779202398,No,True,False,True
has hairy legs,a tarantula,'',Does a tarantula have hairy legs?,Yes,random,20.0,1,-0.9171798825263977,-0.5426185727119446,0.7132056745212703,-0.15809539759398572,-1.630385557047668,-0.38452317511795886,No,False,True,True
has handlebars,a bicycle,'',Does a bicycle have handlebars?,Yes,random,20.0,3,-0.9172276854515076,-0.5425719618797302,0.7086804109403775,-0.15728908395949043,-1.625908096391885,-0.3852828779202398,No,False,True,True
has handlebars,cheese,'',Does cheese have handlebars?,No,random,20.0,4,-2.4994113445281982,-0.13153795897960663,-0.8663934287393378,0.25095786246071966,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has hands,an onion,'',Does an onion have hands?,No,random,20.0,2,-2.9056427478790283,-0.08754664659500122,-1.2777686576048533,0.3023584749250274,-1.627874090274175,-0.3899051215200286,No,True,False,True
has hard and tough skin,potato,'',Does potato have hard and tough skin?,No,random,20.0,2,-1.5295478105545044,-0.28228992223739624,0.09832627971967067,0.10761519928263236,-1.627874090274175,-0.3899051215200286,No,True,False,True
has heating plates,a kettle,'',Does a kettle have heating plates?,Yes,random,20.0,2,-1.936744213104248,-0.18416698276996613,-0.308870122830073,0.20573813875006247,-1.627874090274175,-0.3899051215200286,No,False,False,False
has heating plates,a bomb,'',Does a bomb have heating plates?,No,random,20.0,3,-1.522663950920105,-0.27497562766075134,0.10324414547178007,0.11030725025948845,-1.625908096391885,-0.3852828779202398,No,True,False,True
has helicopter seeds,a wetsuit,'',Does a wetsuit have helicopter seeds?,No,random,20.0,4,-2.2649474143981934,-0.14804847538471222,-0.6319294986093329,0.23444734605561407,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has high amounts of calories,a cello,'',Does a cello have high amounts of calories?,No,random,20.0,1,-2.9053096771240234,-0.09319702535867691,-1.2749241200763555,0.29132614975928195,-1.630385557047668,-0.38452317511795886,No,True,False,True
has holes,a spirit level,'',Does a spirit level have holes?,No,random,20.0,4,-1.725869059562683,-0.22523754835128784,-0.09285114377382264,0.15725827308903845,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has horns,a goat,'',Does a goat have horns?,Yes,random,20.0,4,-1.1632767915725708,-0.4156436324119568,0.46974112421628966,-0.0331478109716305,-1.6330179157888605,-0.3824958214403263,No,False,True,True
has humps,a camel,'',Does a camel have humps?,Yes,random,20.0,4,-0.542250394821167,-0.9176185727119446,1.0907675209676935,-0.5351227512716183,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
has humps,a flounder,'',Does a flounder have humps?,No,random,20.0,2,-1.7336760759353638,-0.23402351140975952,-0.1058019856611887,0.15588161011026908,-1.627874090274175,-0.3899051215200286,No,True,False,True
has information,a lily,'',Does a lily have information?,No,random,20.0,4,-2.0616955757141113,-0.18514306843280792,-0.42867765992525086,0.19735275300751837,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has ivory tusks,a hatchet,'',Does a hatchet have ivory tusks?,No,random,20.0,2,-2.264904022216797,-0.14215335249900818,-0.6370299319426218,0.24775176902102042,-1.627874090274175,-0.3899051215200286,No,True,False,True
has joints,a nectarine,'',Does a nectarine have joints?,No,random,20.0,3,-2.1556036472320557,-0.15590399503707886,-0.5296955508401706,0.22937888288316094,-1.625908096391885,-0.3852828779202398,No,True,False,True
has knobs,a cupboard,'',Does a cupboard have knobs?,Yes,random,20.0,3,-1.8352547883987427,-0.20953401923179626,-0.20934669200685763,0.17574885868844353,-1.625908096391885,-0.3852828779202398,No,False,False,False
has knuckles,a puppet,'',Does a puppet have knuckles?,No,random,20.0,3,-2.186833143234253,-0.1822834610939026,-0.5609250468423679,0.2029994168263372,-1.625908096391885,-0.3852828779202398,No,True,False,True
has laces,a rollerskate,'',Does a rollerskate have laces?,Yes,random,20.0,3,-2.592970371246338,-0.09521424770355225,-0.9670622748544528,0.29006863021668755,-1.625908096391885,-0.3852828779202398,No,False,False,False
has large horns,an ox,'',Does an ox have large horns?,Yes,random,20.0,1,-1.3429200649261475,-0.3414054811000824,0.2874654921215205,0.04311769401787646,-1.630385557047668,-0.38452317511795886,No,False,True,True
has large muscles,a camel,'',Does a camel have large muscles?,Yes,random,20.0,1,-1.1711310148239136,-0.42345327138900757,0.4592545422237544,-0.03893009627104871,-1.630385557047668,-0.38452317511795886,No,False,True,True
has large teeth,a lion,'',Does a lion have large teeth?,Yes,random,20.0,0,-0.4444495439529419,-1.0698504447937012,1.1732990765766729,-0.6812888938157509,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
has layers,a marble,'',Does a marble have layers?,No,random,20.0,0,-3.0616955757141113,-0.06353351473808289,-1.4439469551844966,0.3250280362398674,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has leather straps,a rifle,'',Does a rifle have leather straps?,No,random,20.0,0,-2.827307939529419,-0.08301305770874023,-1.2095593189998042,0.3055484932692101,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has leathery skin,a nectarine,'',Does a nectarine have leathery skin?,No,random,20.0,3,-1.725869059562683,-0.22909577190876007,-0.09996096317079806,0.15618710601147973,-1.625908096391885,-0.3852828779202398,No,True,False,True
has lights,a motorcycle,'',Does a motorcycle have lights?,Yes,random,20.0,3,-0.9287248849868774,-0.5541388392448425,0.6971832114050076,-0.16885596132460273,-1.625908096391885,-0.3852828779202398,No,False,True,True
has little flowers,a jar,'',Does a jar have little flowers?,No,random,20.0,3,-2.608531951904297,-0.11084675788879395,-0.9826238555124118,0.27443612003144585,-1.625908096391885,-0.3852828779202398,No,True,False,True
has long antenna,a lobster,'',Does a lobster have long antenna?,Yes,random,20.0,1,-1.7176845073699951,-0.220075324177742,-0.08729895032232715,0.16444785094021686,-1.630385557047668,-0.38452317511795886,No,False,False,False
has long eyelashes,a hippo,'',Does a hippo have long eyelashes?,Yes,random,20.0,4,-2.2804200649261475,-0.16070005297660828,-0.647402149137287,0.221795768463718,-1.6330179157888605,-0.3824958214403263,No,False,False,False
has long eyelashes,tights,'',Does tights have long eyelashes?,No,random,20.0,0,-2.514575958251953,-0.13604401051998138,-0.8968273377223384,0.2525175404579689,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has long feathers,a peacock,'',Does a peacock have long feathers?,Yes,random,20.0,1,-0.7765424847602844,-0.6518726348876953,0.8538430722873835,-0.26734945976973645,-1.630385557047668,-0.38452317511795886,No,False,True,True
has long feathers,a date,'',Does a date have long feathers?,No,random,20.0,0,-3.061833143234253,-0.06944139301776886,-1.4440845227046382,0.31912015796018145,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has long hair,a pony,'',Does a pony have long hair?,Yes,random,20.0,0,-1.5303096771240234,-0.28274381160736084,0.08743894340559133,0.10581773937058947,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has long seats,a limousine,'',Does a limousine have long seats?,Yes,random,20.0,0,-1.8274039030075073,-0.20176275074481964,-0.20965528247789256,0.18679880023313067,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has long seats,a ladle,'',Does a ladle have long seats?,No,random,20.0,4,-3.0149474143981934,-0.07775086909532547,-1.381929498609333,0.3047449523450008,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has low alcohol content,cider,'',Does cider have low alcohol content?,Yes,random,20.0,2,-1.2961760759353638,-0.4195711016654968,0.3316980143388113,-0.02966598014546823,-1.627874090274175,-0.3899051215200286,No,False,True,True
has many petals,an orchid,'',Does an orchid have many petals?,Yes,random,20.0,0,-1.3352106809616089,-0.3355484902858734,0.2825379395680059,0.053013060692076897,-1.6177486205296148,-0.3885615509779503,No,False,True,True
has many pipes,a satchel,'',Does a satchel have many pipes?,No,random,20.0,4,-1.8509875535964966,-0.22523754835128784,-0.21796963780763612,0.15725827308903845,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has medicinal properties,a dice,'',Does a dice have medicinal properties?,No,random,20.0,1,-1.7647552490234375,-0.26713988184928894,-0.13436969197576953,0.11738329326866992,-1.630385557047668,-0.38452317511795886,No,True,False,True
has metal bands,a barrel,'',Does a barrel have metal bands?,Yes,random,20.0,1,-1.350869059562683,-0.3511912226676941,0.27951649748498486,0.03333195245026477,-1.630385557047668,-0.38452317511795886,No,False,True,True
has moist skin,a snail,'',Does a snail have moist skin?,Yes,random,20.0,3,-1.522560954093933,-0.27103039622306824,0.10334714229795194,0.11425248169717156,-1.625908096391885,-0.3852828779202398,No,False,False,False
has multiple parts,a boat,'',Does a boat have multiple parts?,No,random,20.0,2,-0.7881439328193665,-0.6636417508125305,0.8397301574548086,-0.2737366292925019,-1.627874090274175,-0.3899051215200286,No,True,True,False
has nails,a finger,'',Does a finger have nails?,Yes,random,20.0,4,-0.6477330923080444,-0.773048460483551,0.985284823480816,-0.39055263904322474,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
has numbers from one to 12,a trumpet,'',Does a trumpet have numbers from one to 12?,No,random,20.0,3,-2.358531951904297,-0.11419883370399475,-0.7326238555124118,0.27108404421624505,-1.625908096391885,-0.3852828779202398,No,True,False,True
has oars,a canoe,'',Does a canoe have oars?,Yes,random,20.0,4,-1.530517578125,-0.284696102142334,0.10250033766386046,0.0977997192979923,-1.6330179157888605,-0.3824958214403263,No,False,True,True
has oars,a taxi,'',Does a taxi have oars?,No,random,20.0,4,-3.4837183952331543,-0.047721099108457565,-1.8507004794442938,0.3347747223318687,-1.6330179157888605,-0.3824958214403263,No,True,False,True
