property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
has soft wool,a willow tree,'',Does a willow tree have soft wool?,No,random,2,-4.1681904792785645,-1.118538737297058,-4.477570368846258,-0.809158847729365,0.30937988956769313,No,True
has spiked feet,a cockerel,'',Does a cockerel have spiked feet?,Yes,random,2,-2.7100274562835693,-1.8433972597122192,-3.0194073458512625,-1.534017370144526,0.30937988956769313,No,False
has spiked feet,a heron,'',Does a heron have spiked feet?,No,random,2,-2.2183609008789062,-2.313999652862549,-2.5277407904465994,-2.0046197632948557,0.30937988956769313,No,True
has spirals,a french horn,'',Does a french horn have spirals?,Yes,random,2,-2.4251627922058105,-2.655273199081421,-2.7345426817735037,-2.3458933095137278,0.30937988956769313,No,False
has stitching,a bullet,'',Does a bullet have stitching?,No,random,2,-3.2460145950317383,-2.386333703994751,-3.5553944845994314,-2.076953814427058,0.30937988956769313,No,True
has strong jaws,a crocodile,'',Does a crocodile have strong jaws?,Yes,random,2,-1.0956032276153564,-5.494357585906982,-1.4049831171830496,-5.184977696339289,0.30937988956769313,Yes,True
has strong legs,cabbage,'',Does cabbage have strong legs?,No,random,2,-3.3978993892669678,-1.5083659887313843,-3.707279278834661,-1.1989860991636911,0.30937988956769313,No,True
has strong muscles,a swan,'',Does a swan have strong muscles?,No,random,2,-0.9677731990814209,-4.2341227531433105,-1.277153088649114,-3.9247428635756174,0.30937988956769313,Yes,False
has strong teeth,a beaver,'',Does a beaver have strong teeth?,Yes,random,2,-0.8214331269264221,-5.218360900878906,-1.1308130164941153,-4.908981011311213,0.30937988956769313,Yes,True
has structure,a slug,'',Does a slug have structure?,No,random,2,-1.862308144569397,-4.246617794036865,-2.17168803413709,-3.937237904469172,0.30937988956769313,Yes,False
has suckers,an octopus,'',Does an octopus have suckers?,Yes,random,2,-1.064605712890625,-4.114618301391602,-1.3739856024583181,-3.8052384118239084,0.30937988956769313,Yes,True
has tannins,wine,'',Does wine have tannins?,Yes,random,2,-1.617735743522644,-6.229458332061768,-1.9271156330903372,-5.9200784424940744,0.30937988956769313,Yes,True
has tastebuds,a cockerel,'',Does a cockerel have tastebuds?,No,random,2,-2.3710145950317383,-3.7732677459716797,-2.6803944845994314,-3.4638878564039866,0.30937988956769313,Yes,False
has technology,a pajama,'',Does a pajama have technology?,No,random,2,-2.2928595542907715,-2.528695821762085,-2.6022394438584646,-2.219315932194392,0.30937988956769313,No,True
has temperature controls,a cymbal,'',Does a cymbal have temperature controls?,No,random,2,-3.1609976291656494,-1.7818597555160522,-3.4703775187333425,-1.4724798659483591,0.30937988956769313,No,True
has tentacles,a slug,'',Does a slug have tentacles?,Yes,random,2,-3.3078982830047607,-1.5300776958465576,-3.617278172572454,-1.2206978062788645,0.30937988956769313,No,False
has thick scales,an alligator,'',Does an alligator have thick scales?,Yes,random,2,-1.8630799055099487,-2.9193501472473145,-2.172459795077642,-2.6099702576796213,0.30937988956769313,Yes,True
has thick scales,a bone,'',Does a bone have thick scales?,No,random,3,-4.0251336097717285,-1.2288906574249268,-4.340664233542269,-0.9133600336543859,0.31553062377054086,No,True
has thin leaves,a parakeet,'',Does a parakeet have thin leaves?,No,random,3,-2.9966177940368652,-1.3720145225524902,-3.312148417807406,-1.0564838987819494,0.31553062377054086,No,True
has thin petals,a rocket,'',Does a rocket have thin petals?,No,random,3,-2.574897289276123,-1.3874964714050293,-2.890427913046664,-1.0719658476344884,0.31553062377054086,No,True
has thin stems,a kangaroo,'',Does a kangaroo have thin stems?,No,random,3,-3.2606301307678223,-1.4082708358764648,-3.576160754538363,-1.092740212105924,0.31553062377054086,No,True
has three keys,a sparrow,'',Does a sparrow have three keys?,No,random,3,-2.75813627243042,-1.9325826168060303,-3.073666896200961,-1.6170519930354894,0.31553062377054086,No,True
has three major bones,an arm,'',Does an arm have three major bones?,Yes,random,3,-2.476367712020874,-2.1934239864349365,-2.791898335791415,-1.8778933626643957,0.31553062377054086,No,False
has thrusters,a rocket,'',Does a rocket have thrusters?,Yes,random,3,-1.4345192909240723,-3.6163854598999023,-1.7500499146946131,-3.3008548361293615,0.31553062377054086,Yes,True
has tires,a unicycle,'',Does a unicycle have tires?,Yes,random,3,-1.0214941501617432,-3.9307847023010254,-1.337024773932284,-3.6152540785304845,0.31553062377054086,Yes,True
has toes,a monkey,'',Does a monkey have toes?,Yes,random,3,-1.2318860292434692,-3.1476354598999023,-1.54741665301401,-2.8321048361293615,0.31553062377054086,Yes,True
has transistors,a radio,'',Does a radio have transistors?,Yes,random,3,-1.704140305519104,-4.080019474029541,-2.019670929289645,-3.764488850259,0.31553062377054086,Yes,True
has transistors,a goldfish,'',Does a goldfish have transistors?,No,random,3,-3.288393497467041,-1.5559905767440796,-3.603924121237582,-1.2404599529735387,0.31553062377054086,No,True
has tubes,a car,'',Does a car have tubes?,No,random,3,-2.083685874938965,-2.289149522781372,-2.3992164987095057,-1.9736188990108312,0.31553062377054086,No,True
has tusks,an elephant,'',Does an elephant have tusks?,Yes,random,3,-1.064605712890625,-3.255080461502075,-1.3801363366611659,-2.9395498377315343,0.31553062377054086,Yes,True
has twigs,a ladle,'',Does a ladle have twigs?,No,random,3,-3.479222059249878,-1.7612159252166748,-3.794752683020419,-1.445685301446134,0.31553062377054086,No,True
has two arm rests,a rocking chair,'',Does a rocking chair have two arm rests?,Yes,random,3,-1.923769235610962,-2.987873077392578,-2.2392998593815028,-2.6723424536220373,0.31553062377054086,Yes,True
has two atria,a heart,'',Does a heart have two atria?,Yes,random,3,-0.9639835953712463,-3.3842623233795166,-1.2795142191417872,-3.0687316996089757,0.31553062377054086,Yes,True
has two blades,an axe,'',Does an axe have two blades?,Yes,random,3,-3.083994150161743,-1.243072271347046,-3.399524773932284,-0.927541647576505,0.31553062377054086,No,False
has two eyes,a bagpipe,'',Does a bagpipe have two eyes?,No,random,3,-1.5279285907745361,-0.43739598989486694,-1.843459214545077,-0.12186536612432608,0.31553062377054086,No,True
has two legs,a fir tree,'',Does a fir tree have two legs?,No,random,3,-3.006875514984131,-0.8135446906089783,-3.3224061387546717,-0.4980140668384374,0.31553062377054086,No,True
has two lines,a rocking chair,'',Does a rocking chair have two lines?,No,random,3,-2.036998748779297,-1.57256281375885,-2.3525293725498377,-1.2570321899883092,0.31553062377054086,No,True
has two or more slots,a toaster,'',Does a toaster have two or more slots?,Yes,random,3,-1.3791842460632324,-5.778169631958008,-1.6947148698337733,-5.462639008187467,0.31553062377054086,Yes,True
has two shells,a scallop,'',Does a scallop have two shells?,Yes,random,3,-2.138653516769409,-2.01874041557312,-2.45418414053995,-1.7032097918025793,0.31553062377054086,No,False
has two shells,a goat,'',Does a goat have two shells?,No,random,3,-3.8188138008117676,-1.1863563060760498,-4.134344424582308,-0.8708256823055089,0.31553062377054086,No,True
has two ventricles,a dolphin,'',Does a dolphin have two ventricles?,No,random,3,-2.6829726696014404,-1.9566837549209595,-2.9985032933719813,-1.6411531311504186,0.31553062377054086,No,True
has two wheels,a wheelbarrow,'',Does a wheelbarrow have two wheels?,Yes,random,3,-0.9288854598999023,-3.259216070175171,-1.2444160836704432,-2.94368544640463,0.31553062377054086,Yes,True
has underwire,a bra,'',Does a bra have underwire?,Yes,random,3,-3.3333680629730225,-4.42574405670166,-3.6488986867435633,-4.110213432931119,0.31553062377054086,Yes,True
has underwire,a lobster,'',Does a lobster have underwire?,No,random,3,-3.3984034061431885,-2.3824033737182617,-3.7139340299137293,-2.066872749947721,0.31553062377054086,No,True
has velcro,a wetsuit,'',Does a wetsuit have velcro?,Yes,random,3,-2.6089658737182617,-3.4998373985290527,-2.9244964974888026,-3.184306774758512,0.31553062377054086,Yes,True
has ventricles,a heart,'',Does a heart have ventricles?,Yes,random,3,-1.5758051872253418,-5.242563724517822,-1.8913358109958827,-4.927033100747281,0.31553062377054086,Yes,True
has ventricles,an ox,'',Does an ox have ventricles?,No,random,3,-2.046955108642578,-2.686840295791626,-2.362485732413119,-2.371309672021085,0.31553062377054086,Yes,False
has volume control,a television,'',Does a television have volume control?,Yes,random,3,-0.7485734224319458,-3.6949033737182617,-1.0641040462024867,-3.379372749947721,0.31553062377054086,Yes,True
has waxy skin,a nail,'',Does a nail have waxy skin?,No,random,3,-3.300743818283081,-1.2143409252166748,-3.616274442053622,-0.8988103014461339,0.31553062377054086,No,True
has weapons,a tank,'',Does a tank have weapons?,Yes,random,3,-1.4199035167694092,-3.426790237426758,-1.73543414053995,-3.111259613656217,0.31553062377054086,Yes,True
has weapons,a pine tree,'',Does a pine tree have weapons?,No,random,3,-2.1458680629730225,-2.743490695953369,-2.4613986867435633,-2.4279600721828283,0.31553062377054086,No,True
has webbed feet,a turtle,'',Does a turtle have webbed feet?,No,random,3,-2.508004665374756,-2.2482991218566895,-2.8235352891452967,-1.9327684980861486,0.31553062377054086,No,True
has white speckles,a bagpipe,'',Does a bagpipe have white speckles?,No,random,3,-2.957702159881592,-1.6559046506881714,-3.2732327836521327,-1.3403740269176305,0.31553062377054086,No,True
has white stripes,a satchel,'',Does a satchel have white stripes?,No,random,3,-2.0402634143829346,-1.7416493892669678,-2.3557940381534754,-1.426118765496427,0.31553062377054086,No,True
has wind blowing through it,a willow tree,'',Does a willow tree have wind blowing through it?,Yes,random,3,-1.2436901330947876,-3.4959216117858887,-1.5592207568653285,-3.180390988015348,0.31553062377054086,Yes,True
has windows,a leotard,'',Does a leotard have windows?,No,random,3,-2.693216323852539,-1.7663459777832031,-3.00874694762308,-1.4508153540126623,0.31553062377054086,No,True
has wings,a seagull,'',Does a seagull have wings?,Yes,random,3,-1.2361187934875488,-3.7614824771881104,-1.5516494172580897,-3.4459518534175695,0.31553062377054086,Yes,True
has wings,a bolt,'',Does a bolt have wings?,No,random,3,-3.7273385524749756,-1.449109673500061,-4.0428691762455164,-1.1335790497295202,0.31553062377054086,No,True
has wipers,a car,'',Does a car have wipers?,Yes,random,3,-1.1040589809417725,-3.1501338481903076,-1.4195896047123133,-2.8346032244197668,0.31553062377054086,Yes,True
has wire loops,a dolphin,'',Does a dolphin have wire loops?,No,random,3,-3.4176011085510254,-1.2459216117858887,-3.7331317323215663,-0.9303909880153478,0.31553062377054086,No,True
has yellow eyes,an alligator,'',Does an alligator have yellow eyes?,Yes,random,3,-2.136333703994751,-2.2829296588897705,-2.451864327765292,-1.9673990351192296,0.31553062377054086,No,False
has yellow eyes,wine,'',Does wine have yellow eyes?,No,random,3,-3.426452159881592,-2.006598949432373,-3.7419827836521327,-1.6910683256618322,0.31553062377054086,No,True
has yellow flesh,a taxi,'',Does a taxi have yellow flesh?,No,random,3,-3.4191136360168457,-1.0126856565475464,-3.7346442597873866,-0.6971550327770055,0.31553062377054086,No,True
hatches from a chrysalis,a shawl,'',Does a shawl hatche from a chrysalis?,No,random,3,-4.176452159881592,-1.5143409967422485,-4.491982783652133,-1.1988103729717077,0.31553062377054086,No,True
hears through its legs,a spade,'',Does a spade hear through its legs?,No,random,3,-4.995659351348877,-1.5596061944961548,-5.311189975119418,-1.244075570725614,0.31553062377054086,No,True
holds the body,a bus,'',Does a bus hold the body?,No,random,3,-3.4449033737182617,-2.244429588317871,-3.7604339974888026,-1.9288989645473302,0.31553062377054086,No,True
hunts gazelles and antelopes,a tiger,'',Does a tiger hunt gazelles and antelopes?,Yes,random,3,-0.6451963782310486,-4.6416401863098145,-0.9607270020015894,-4.326109562539274,0.31553062377054086,Yes,True
hunts in packs,a wolf,'',Does a wolf hunt in packs?,Yes,random,3,-1.8272455930709839,-3.1809322834014893,-2.1427762168415248,-2.8654016596309484,0.31553062377054086,Yes,True
hunts seals,a tray,'',Does a tray hunt seals?,No,random,3,-3.058159112930298,-0.9903693795204163,-3.3736897367008387,-0.6748387557498754,0.31553062377054086,No,True
is a baby cow,a daffodil,'',Is a daffodil a baby cow?,No,random,3,-4.583685874938965,-1.2003107070922852,-4.899216498709506,-0.8847800833217443,0.31553062377054086,No,True
is a baby sheep,a spirit level,'',Is a spirit level a baby sheep?,No,random,3,-3.4468977451324463,-0.47910013794898987,-3.762428368902987,-0.163569514178449,0.31553062377054086,No,True
is a ball,a ball,'',Is a ball a ball?,Yes,random,3,-2.9163906574249268,-3.8246893882751465,-3.2319212811954676,-3.5091587645046056,0.31553062377054086,Yes,True
is a big boat,a ship,'',Is a ship a big boat?,Yes,random,3,-2.237095832824707,-2.865244150161743,-2.552626456595248,-2.5497135263912023,0.31553062377054086,No,False
is a big seed,a turtle,'',Is a turtle a big seed?,No,random,3,-4.240243911743164,-1.7479804754257202,-4.555774535513705,-1.4324498516551794,0.31553062377054086,No,True
is a big spider,a cupboard,'',Is a cupboard a big spider?,No,random,3,-3.738243818283081,-1.5816229581832886,-4.053774442053622,-1.2660923344127477,0.31553062377054086,No,True
is a big spoon,a ladle,'',Is a ladle a big spoon?,Yes,random,3,-2.14374041557312,-3.4896180629730225,-2.459271039343661,-3.1740874392024816,0.31553062377054086,Yes,True
is a bike,a unicycle,'',Is a unicycle a bike?,Yes,random,3,-2.3333680629730225,-2.821716070175171,-2.6488986867435633,-2.50618544640463,0.31553062377054086,No,False
is a bike,pineapple,'',Is pineapple a bike?,No,random,3,-4.087240695953369,-1.307733416557312,-4.40277131972391,-0.9922027927867711,0.31553062377054086,No,True
is a bivalve,a wheelchair,'',Is a wheelchair a bivalve?,No,random,3,-3.5984976291656494,-1.4366307258605957,-3.9140282529361903,-1.1211001020900548,0.31553062377054086,No,True
is a canal boat,a houseboat,'',Is a houseboat a canal boat?,Yes,random,3,-4.240832328796387,-3.306190252304077,-4.556362952566928,-2.9906596285335363,0.31553062377054086,No,False
is a canal boat,an owl,'',Is an owl a canal boat?,No,random,3,-3.7902634143829346,-0.9440858960151672,-4.105794038153475,-0.6285552722446264,0.31553062377054086,No,True
is a cephalopod,an octopus,'',Is an octopus a cephalopod?,Yes,random,3,-0.7444598078727722,-5.767519474029541,-1.059990431643313,-5.451988850259,0.31553062377054086,Yes,True
is a chair with wheels,a wheelchair,'',Is a wheelchair a chair with wheels?,Yes,random,3,-1.8410996198654175,-2.66438627243042,-2.1566302436359583,-2.348855648659879,0.31553062377054086,Yes,True
is a citrus fruit,peach,'',Is peach a citrus fruit?,No,random,3,-4.545440196990967,-1.1018863916397095,-4.860970820761508,-0.7863557678691686,0.31553062377054086,No,True
is a clam,a mussel,'',Is a mussel a clam?,Yes,random,3,-4.513653755187988,-1.6680223941802979,-4.829184378958529,-1.352491770409757,0.31553062377054086,No,False
is a companion for humans,a dog,'',Is a dog a companion for humans?,Yes,random,3,-1.3607285022735596,-4.370082378387451,-1.6762591260441004,-4.05455175461691,0.31553062377054086,Yes,True
is a condiment,butter,'',Is butter a condiment?,Yes,random,3,-3.2560195922851562,-2.6963043212890625,-3.571550216055697,-2.3807736975185216,0.31553062377054086,No,False
is a cooking utensil,a spatula,'',Is a spatula a cooking utensil?,Yes,random,3,-1.1922476291656494,-5.207353591918945,-1.5077782529361903,-4.8918229681484044,0.31553062377054086,Yes,True
is a cooking utensil,a shovel,'',Is a shovel a cooking utensil?,No,random,3,-3.458685874938965,-1.1951552629470825,-3.7742164987095057,-0.8796246391765417,0.31553062377054086,No,True
is a delicacy,a lobster,'',Is a lobster a delicacy?,Yes,random,3,-2.0226354598999023,-4.524322032928467,-2.338166083670443,-4.208791409157926,0.31553062377054086,Yes,True
