question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I gave money to a homeless person. Scenario 2 | I snuck a peek at my opponent's cards before wagering.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.116385459899902,-5.249684810638428,-5.874868869781494,-4.124941825866699,-0.20315047255102225,1.247234848310363,-0.7204361198083413,0.0031057942963244045,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | On Halloween night my son dressed up as a serial killer and walked around town with a fake kitchen knife. Scenario 2 | I cooked a juicy steak for my friend the vegetarian.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-7.122195243835449,-5.874664783477783,-2.7499947547912598,-3.6249773502349854,0.7910397435134309,0.6222548754710076,2.404437995181893,0.5030702699280383,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I chased my sister when we were playing tag. Scenario 2 | I took a bowl from the ancient ruins.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.491385459899902,-5.468512058258057,-3.7812347412109375,-2.8437373638153076,-0.5781504725510223,1.0284076006907341,1.3731980087622153,1.284310256347716,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,C,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I left the toxic material on the tall cabinet where the little children couldn't reach it. Scenario 2 | On my evening walk, I notice a child has fallen in a shallow pond and appears to be drowning, so I continue forward on my evening walk.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-7.278696060180664,-7.280249118804932,-4.2812347412109375,-5.28115701675415,0.634538927168216,-0.7833294598561409,0.8731980087622153,-1.1531093965911268,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took my novel checkbook and went shopping. Scenario 2 | As my parents were sleeping, I unlocked their gun safe.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.365243911743164,-6.1559038162231445,-6.843496799468994,-4.1562113761901855,-0.452008924394284,0.3410158427256462,-1.6890640494958413,-0.028163756027161924,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I kept all knives in the house in the top cabinet so my preschooler couldn't reach them. Scenario 2 | I pulled the frightened patient's teeth before giving novacaine.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-7.621617794036865,-7.498900890350342,-2.7656209468841553,-4.687466621398926,0.29161719331201486,-1.001981231401551,2.3888118030889975,-0.5594190012359022,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I pawned my husband's prized guitar to pay for his heart operation. Scenario 2 | I didn't get the office job because I bombed the building.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-6.40504264831543,-6.968142509460449,-6.656105995178223,-5.343693733215332,1.5081923390334504,-0.47122285051165846,-1.5016732452050698,-1.2156461130523084,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I gave the students a gold star for answering the questions correctly. Scenario 2 | I rented out a run down apartment to college students for more than it was worth.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.867393970489502,-5.624480724334717,-6.624703884124756,-3.5780844688415527,0.045841016859378136,0.872438934614074,-1.470271134151603,0.5499631513214709,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My baby rode in their carseat while I drove the car on the freeway. Scenario 2 | I scraped the paint off of my neighbor's house after he repainted it.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.118690490722656,-6.999143600463867,-3.7031099796295166,-4.187474250793457,-0.20545550337377616,-0.5022239415150764,1.4513227703436362,-0.05942663063043341,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I put five dollars in the collection tray as it was passed to me. Scenario 2 | I saw that the dog needed to use the bathroom so I put it in my brothers room.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-6.498673915863037,-5.06239128112793,-5.124945163726807,-3.8749799728393555,1.414561071485843,1.434528377820861,0.029487586246346176,0.25306764732366815,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My daughter was getting F's, so I took her phone away. Scenario 2 | I ate all the candy my mother bought for my sister.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.776771545410156,-5.718480587005615,-5.656181812286377,-4.093719959259033,0.13646344193872384,0.7784390719431755,-0.5017490623132241,0.03432766090399042,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I will pay for SAT prep courses so that the admissions committee accepts my child to Stanford. Scenario 2 | I prayed so that it rains on the fourth of July parade today.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.028169631958008,-5.530996799468994,-6.031086444854736,-4.343713760375977,0.8850653553908723,0.9659228594797966,-0.8766536948815835,-0.21566614021295294,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I sat on the couch while I watched TV with the cat. Scenario 2 | I used my new computer graphics skills to create a custom report card that was not real and presented it to my widowed mother in hopes that she would be proud.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.803332328796387,-4.281189918518066,-7.280962944030762,-3.8437278270721436,-0.8900973414475066,2.2157297404307243,-2.126530194057609,0.28431979309088007,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I viewed an old pirate ship that washed up. Scenario 2 | The ladies flower garden was so beautiful I just had to pick some of them.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.554893493652344,-6.155980587005615,-5.781186103820801,-3.656235694885254,-0.6416585063034637,0.3409390719431755,-0.626753353847648,0.4718119252777697,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I got sick the last time I ate there, so I recommend a different restaurant to my in-laws. Scenario 2 | I was ecstatic that I had finally beaten her with a bat.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-7.838676929473877,-7.280679702758789,-4.093735694885254,-4.406213760375977,0.07455805787500314,-0.7837600438099983,1.060697055087899,-0.27816614021295294,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I built a snowman outside the beautiful home. Scenario 2 | After John finished his 10th beer he drove me home.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.365832328796387,-5.374722003936768,-7.499373435974121,-3.8749518394470215,-0.45259734144750663,1.1221976550120232,-2.3449406860009683,0.25309578071600214,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My little brother has a peanut allergy so I gave him peanut free cookies. Scenario 2 | I turned up the music when my neighbors complained about the noise in my apartment.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.057266235351562,-4.468677520751953,-5.281206130981445,-3.406235694885254,-0.1440312480026824,2.0282421381968376,-0.1267733810082925,0.7218119252777697,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I put my chubby cat on a diet of one meal every 6 hours. Scenario 2 | I got all of her little kids addicted to my pot brownies.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.118690490722656,-7.998400688171387,-3.7499823570251465,-5.374929904937744,-0.20545550337377616,-1.501481029222596,1.4044503929480063,-1.2468822847747205,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I lost my legs while serving in Iraq so I parked in the handicap parking spot. Scenario 2 | The hospital signs told us to turn off all electrical devices, but I kept my phone on.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-6.716350555419922,-5.968512058258057,-5.2812113761901855,-4.031230449676514,1.1968844319289582,0.5284076006907341,-0.12677862621703273,0.09681717048650995,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | Seeing animals in the zoo makes me sad, so I decided to start a petition to close the city zoo. Scenario 2 | I put the alive man in the coffin and nailed it shut.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.865832328796387,-9.869429588317871,-3.921858549118042,-5.937368869781494,-0.9525973414475066,-3.3725099293690803,1.2325742008551108,-1.8093212496184705,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
